,Component 1,Component 2,Label,Classification
1107,1125.6641028252982,-1477.5140281227323,1852390.3.sbml.csv,Vaginal Commensal
1108,2539.551653209494,-807.2552315247361,1852390.3.sbml.csv,Vaginal Commensal
1109,1498.5058270699471,-1400.865605801028,1852390.3.sbml.csv,Vaginal Commensal
1110,1322.246435155105,-2116.9435906524295,1852390.3.sbml.csv,Vaginal Commensal
1111,318.9326256441446,-1135.1522358131203,1852390.3.sbml.csv,Vaginal Commensal
1112,-127.44566878376723,-969.2940498133333,1852390.3.sbml.csv,Vaginal Commensal
1113,-339.3710849073956,-1769.3285006327856,1852390.3.sbml.csv,Vaginal Commensal
1114,658.4116413790816,-1096.6172734188851,1852390.3.sbml.csv,Vaginal Commensal
1115,1676.417154322942,-547.9212045618024,1852390.3.sbml.csv,Vaginal Commensal
1116,1349.2211567469578,-263.91108959020585,1852390.3.sbml.csv,Vaginal Commensal
1117,1107.9198706968439,-1384.4085531592805,1852390.3.sbml.csv,Vaginal Commensal
1118,1546.9290688945925,-668.2487316374089,1852390.3.sbml.csv,Vaginal Commensal
1119,993.6948260992592,-1532.7939195118793,1852390.3.sbml.csv,Vaginal Commensal
1120,1134.7886894116991,-1381.851675445579,1852390.3.sbml.csv,Vaginal Commensal
1121,1211.658873589786,-651.4019223305799,1852390.3.sbml.csv,Vaginal Commensal
1122,1283.357764409791,-2224.473729338201,1852390.3.sbml.csv,Vaginal Commensal
1123,1812.9582129825128,-813.0847673735811,1852390.3.sbml.csv,Vaginal Commensal
1124,1902.53515144015,-494.09978411048223,1852390.3.sbml.csv,Vaginal Commensal
1125,2233.681665335398,-1005.8347823345254,1852390.3.sbml.csv,Vaginal Commensal
1126,1814.5674200060548,-1169.3868837880113,1852390.3.sbml.csv,Vaginal Commensal
1127,904.3952218212316,227.18313816647552,1852390.3.sbml.csv,Vaginal Commensal
1128,1916.3152620529197,-796.4279742775525,1852390.3.sbml.csv,Vaginal Commensal
1129,-1642.872007934297,-3042.7505391721975,1852390.3.sbml.csv,Vaginal Commensal
1130,-1228.4407596778365,-1609.2211856002702,1852390.3.sbml.csv,Vaginal Commensal
1131,-149.1217143533648,-1629.8179386066015,1852390.3.sbml.csv,Vaginal Commensal
1132,1849.7858216600137,-1522.510794780186,1852390.3.sbml.csv,Vaginal Commensal
1133,1200.6652760859724,-1217.26404170246,1852390.3.sbml.csv,Vaginal Commensal
1134,2882.092581673946,-980.9195375948033,1852390.3.sbml.csv,Vaginal Commensal
1135,-501.91196263919664,-2816.6212405786155,1852390.3.sbml.csv,Vaginal Commensal
1136,2378.2472976405215,-405.07908011528133,1852390.3.sbml.csv,Vaginal Commensal
1137,2107.845085382981,-327.00297833565975,1852390.3.sbml.csv,Vaginal Commensal
1138,1631.132477069951,-553.391818299607,1852390.3.sbml.csv,Vaginal Commensal
1139,1147.2995052945464,-1559.6191049611439,1852390.3.sbml.csv,Vaginal Commensal
1140,1008.6488334148337,-969.7639544101934,1852390.3.sbml.csv,Vaginal Commensal
1141,845.2099690634931,-1937.447058554329,1852390.3.sbml.csv,Vaginal Commensal
1142,747.6787313233905,-73.05495174075166,1852390.3.sbml.csv,Vaginal Commensal
1143,115.86326994675936,-3056.384665468743,1852390.3.sbml.csv,Vaginal Commensal
1144,2042.2492445798487,-987.7878595517001,1852390.3.sbml.csv,Vaginal Commensal
1145,1007.302540249236,-1985.3421102602892,1852390.3.sbml.csv,Vaginal Commensal
1146,-1551.8017223540623,-623.0324242155693,1852390.3.sbml.csv,Vaginal Commensal
1147,2692.599730583597,-1795.2803742178658,1852390.3.sbml.csv,Vaginal Commensal
1148,1359.5309875353112,-1631.0064390452058,1852390.3.sbml.csv,Vaginal Commensal
1149,183.20339122210146,-814.9361125887269,1852390.3.sbml.csv,Vaginal Commensal
1150,-750.547868715837,-951.6995320819705,1852390.3.sbml.csv,Vaginal Commensal
1151,-318.474061495589,-1816.4306727079274,1852390.3.sbml.csv,Vaginal Commensal
1152,1847.6484018402275,100.65756275582082,1852390.3.sbml.csv,Vaginal Commensal
1153,-1109.3469289871102,-528.8241873284951,1852390.3.sbml.csv,Vaginal Commensal
1154,-1837.2230756438323,-730.4559534887401,1852390.3.sbml.csv,Vaginal Commensal
1155,1599.538632633807,-1359.3337655427874,1852390.3.sbml.csv,Vaginal Commensal
1156,707.6851918523881,-1577.7049212729498,1852390.3.sbml.csv,Vaginal Commensal
1157,524.8350989534694,-1957.4379991900755,1852390.3.sbml.csv,Vaginal Commensal
1158,-0.1333830086977197,-2533.7023812458715,1852390.3.sbml.csv,Vaginal Commensal
1159,1811.4590858025806,-1522.9481272898481,1852390.3.sbml.csv,Vaginal Commensal
1160,1957.260386361989,-1520.257829331984,1852390.3.sbml.csv,Vaginal Commensal
1161,1836.8531494388299,-1372.205993794648,1852390.3.sbml.csv,Vaginal Commensal
1162,1252.7328970506542,-1548.0186244262038,1852390.3.sbml.csv,Vaginal Commensal
1163,-1084.59663682417,-1422.3061897940709,1852390.3.sbml.csv,Vaginal Commensal
1164,1197.769558221866,-2724.2344046423464,1852390.3.sbml.csv,Vaginal Commensal
1165,1118.3473027295206,-1479.9816521745965,1852390.3.sbml.csv,Vaginal Commensal
1166,1814.9241138389662,194.40717030574834,1852390.3.sbml.csv,Vaginal Commensal
1167,1172.7776741091718,-878.8052303741947,1852390.3.sbml.csv,Vaginal Commensal
1168,1310.9129050340462,-2026.62303975854,1852390.3.sbml.csv,Vaginal Commensal
1169,54.62478424741022,-1419.3576787697232,1852390.3.sbml.csv,Vaginal Commensal
1170,1224.8421594186436,-2446.3767112448622,1852390.3.sbml.csv,Vaginal Commensal
1171,1186.4049557762037,-820.3184661939586,1852390.3.sbml.csv,Vaginal Commensal
1172,1914.4593933458225,-1574.7123420459789,1852390.3.sbml.csv,Vaginal Commensal
1173,1029.8380924965968,-1813.4836571299838,1852390.3.sbml.csv,Vaginal Commensal
1174,854.4733494722321,-1551.6673342878557,1852390.3.sbml.csv,Vaginal Commensal
1175,717.7927054294338,-1237.2919001043815,1852390.3.sbml.csv,Vaginal Commensal
1176,1209.3762146623876,-1322.3341610766433,1852390.3.sbml.csv,Vaginal Commensal
1177,1560.3328643133832,-973.1169993479849,1852390.3.sbml.csv,Vaginal Commensal
1178,187.4289918345211,-1192.5782558902777,1852390.3.sbml.csv,Vaginal Commensal
1179,985.9489810848952,-1008.6433606579279,1852390.3.sbml.csv,Vaginal Commensal
1180,262.7130423232324,-2437.498638568257,1852390.3.sbml.csv,Vaginal Commensal
1181,350.2724663470508,-1625.3024747300708,1852390.3.sbml.csv,Vaginal Commensal
1182,1019.5828455327913,-1877.6904219385765,1852390.3.sbml.csv,Vaginal Commensal
1183,1166.5352286522348,-1204.7470002381244,1852390.3.sbml.csv,Vaginal Commensal
1184,-95.35866304786408,-891.5516165867175,1852390.3.sbml.csv,Vaginal Commensal
1185,-850.8660655442465,-1405.7037646121505,1852390.3.sbml.csv,Vaginal Commensal
1186,1706.0077989427446,-2010.8350426092752,1852390.3.sbml.csv,Vaginal Commensal
1187,-552.1218060042629,-2022.6495166295472,1852390.3.sbml.csv,Vaginal Commensal
1188,639.2683161594472,-513.0866927085364,1852390.3.sbml.csv,Vaginal Commensal
1189,608.4308879481652,-1060.1247142180705,1852390.3.sbml.csv,Vaginal Commensal
1190,-1291.9757101922607,-2427.880428850093,1852390.3.sbml.csv,Vaginal Commensal
1191,999.1178084565689,-1924.0322747154064,1852390.3.sbml.csv,Vaginal Commensal
1192,-1500.2931966133158,-683.3849501982279,1852390.3.sbml.csv,Vaginal Commensal
1193,-114.4132074692048,-2200.667322911794,1852390.3.sbml.csv,Vaginal Commensal
1194,-128.0490670210691,-1625.6823596211466,1852390.3.sbml.csv,Vaginal Commensal
1195,2376.819102066419,-814.4195085429233,1852390.3.sbml.csv,Vaginal Commensal
1196,1330.2326749546587,-1144.8762656793979,1852390.3.sbml.csv,Vaginal Commensal
1197,766.6599987804836,-1116.350764289324,1852390.3.sbml.csv,Vaginal Commensal
1198,2844.685688918146,-951.7847923464786,1852390.3.sbml.csv,Vaginal Commensal
1199,1323.8427119766611,-997.1451732009639,1852390.3.sbml.csv,Vaginal Commensal
1200,1005.4309653798116,-1159.3962937341041,1852390.3.sbml.csv,Vaginal Commensal
1201,-424.25113437660605,-1265.2747437399491,1852390.3.sbml.csv,Vaginal Commensal
1202,580.0708557501788,-1458.1241919763627,1852390.3.sbml.csv,Vaginal Commensal
1203,-508.4522773444882,-2964.315850081238,1852390.3.sbml.csv,Vaginal Commensal
1204,1161.0281658144734,-1613.9231511900687,1852390.3.sbml.csv,Vaginal Commensal
1205,625.2519947854622,-1557.6054429485523,1852390.3.sbml.csv,Vaginal Commensal
1206,1788.705882960531,-400.2001894054465,1852390.3.sbml.csv,Vaginal Commensal
1207,309.66687085899395,-2048.742647667741,1852390.3.sbml.csv,Vaginal Commensal
1208,435.31512700957876,-2041.7090063270623,1852390.3.sbml.csv,Vaginal Commensal
1209,2132.2674501039137,-508.97345864620036,1852390.3.sbml.csv,Vaginal Commensal
1210,920.096365383513,-275.6984097913256,1852390.3.sbml.csv,Vaginal Commensal
1211,1526.3327948700355,-902.159218602243,1852390.3.sbml.csv,Vaginal Commensal
1212,453.97362612480396,-1233.6575900248793,1852390.3.sbml.csv,Vaginal Commensal
1213,335.3107397497194,-1846.4275640281776,1852390.3.sbml.csv,Vaginal Commensal
1214,2043.7024608067206,-1747.6520704462198,1852390.3.sbml.csv,Vaginal Commensal
1215,971.5950001437997,-1070.0296598300058,1852390.3.sbml.csv,Vaginal Commensal
1216,-537.9080734553689,-3040.0952130357364,1852390.3.sbml.csv,Vaginal Commensal
1217,-757.7542524447152,-3462.742775187403,1852390.3.sbml.csv,Vaginal Commensal
1218,783.6796602169445,-450.685546874947,1852390.3.sbml.csv,Vaginal Commensal
1219,67.06552822713466,-2539.5351788555613,1852390.3.sbml.csv,Vaginal Commensal
1220,2073.3642991101083,-1297.1427588495899,1852390.3.sbml.csv,Vaginal Commensal
1221,245.30496495387845,-1718.604290667915,1852390.3.sbml.csv,Vaginal Commensal
1222,661.7509700768392,-978.3330194258094,1852390.3.sbml.csv,Vaginal Commensal
1223,-22.34032885674889,-1187.7024647791807,1852390.3.sbml.csv,Vaginal Commensal
1224,387.03454853833415,-2494.606415336159,1852390.3.sbml.csv,Vaginal Commensal
1225,859.3290495486922,-1910.762909596237,1852390.3.sbml.csv,Vaginal Commensal
1226,1590.699617797813,-1239.4849664495648,1852390.3.sbml.csv,Vaginal Commensal
1227,437.2712432858503,-1034.766488517547,1852390.3.sbml.csv,Vaginal Commensal
1228,865.9807804797343,-1856.238547555819,1852390.3.sbml.csv,Vaginal Commensal
1229,1066.6650766086157,-1071.1637859236378,1852390.3.sbml.csv,Vaginal Commensal
1230,1910.9513057064946,-1918.3607003190466,1852390.3.sbml.csv,Vaginal Commensal
1231,927.6467336002244,-973.120311181854,1852390.3.sbml.csv,Vaginal Commensal
1232,1635.8127955408975,-744.0458046973025,1852390.3.sbml.csv,Vaginal Commensal
1233,-286.1160283023342,-2099.065938242562,1852390.3.sbml.csv,Vaginal Commensal
1234,1401.444103688731,-1510.606234494828,1852390.3.sbml.csv,Vaginal Commensal
1235,61.846599279457386,-1337.2569776692344,1852390.3.sbml.csv,Vaginal Commensal
1236,134.7678824283548,-1533.6414856377103,1852390.3.sbml.csv,Vaginal Commensal
1237,1431.4040341178477,-1421.698424732865,1852390.3.sbml.csv,Vaginal Commensal
1238,794.9862132628609,-2128.9861056948876,1852390.3.sbml.csv,Vaginal Commensal
1239,1408.35322133329,-843.7029474968859,1852390.3.sbml.csv,Vaginal Commensal
1240,1411.7229446653344,-2030.7715528383555,1852390.3.sbml.csv,Vaginal Commensal
1241,2440.888263075275,-1481.4800742116804,1852390.3.sbml.csv,Vaginal Commensal
1242,848.8977078648986,-591.7974649912605,1852390.3.sbml.csv,Vaginal Commensal
1243,1487.2853840589512,-1235.4656917886507,1852390.3.sbml.csv,Vaginal Commensal
1244,1132.5681536640059,-1593.745740021542,1852390.3.sbml.csv,Vaginal Commensal
1245,1612.0210064068672,-1428.2735875706258,1852390.3.sbml.csv,Vaginal Commensal
1246,1954.0416253851906,-68.9240582148823,1852390.3.sbml.csv,Vaginal Commensal
1247,2183.2571673801062,-684.8181738093242,1852390.3.sbml.csv,Vaginal Commensal
1248,1727.778048029924,-1391.0823419435185,1852390.3.sbml.csv,Vaginal Commensal
1249,674.1694509167213,-1839.208663792499,1852390.3.sbml.csv,Vaginal Commensal
1250,2247.986647797539,1441.34164616052,82135.15.sbml.csv,Vaginal Commensal
1251,2181.295706943017,1255.1498938235109,82135.15.sbml.csv,Vaginal Commensal
1252,421.0771177472915,-132.9522118131228,82135.15.sbml.csv,Vaginal Commensal
1253,1550.1759754137256,1805.8343419276514,82135.15.sbml.csv,Vaginal Commensal
1254,1832.586596714864,1415.9216610980097,82135.15.sbml.csv,Vaginal Commensal
1255,1229.5966166794396,934.554064965911,82135.15.sbml.csv,Vaginal Commensal
1256,2130.2040627236765,785.137592305103,82135.15.sbml.csv,Vaginal Commensal
1257,1096.821159191773,805.8088677585155,82135.15.sbml.csv,Vaginal Commensal
1258,622.8943926503542,-60.849239806921176,82135.15.sbml.csv,Vaginal Commensal
1259,686.4318890193834,611.649032005553,82135.15.sbml.csv,Vaginal Commensal
1260,2390.7954304426376,1495.3233606063525,82135.15.sbml.csv,Vaginal Commensal
1261,2878.6009840333627,1284.941926222218,82135.15.sbml.csv,Vaginal Commensal
1262,1357.6026556782729,1943.4649489908522,82135.15.sbml.csv,Vaginal Commensal
1263,2200.321880806253,1959.1967324397797,82135.15.sbml.csv,Vaginal Commensal
1264,344.31320400854764,1146.1298470972147,82135.15.sbml.csv,Vaginal Commensal
1265,802.4719227765469,921.7601500926014,82135.15.sbml.csv,Vaginal Commensal
1266,3210.3560483708206,1677.0172052479106,82135.15.sbml.csv,Vaginal Commensal
1267,1146.7024278780325,401.6550651038451,82135.15.sbml.csv,Vaginal Commensal
1268,740.4137909921143,852.5517779199882,82135.15.sbml.csv,Vaginal Commensal
1269,1971.7232641499206,148.35070136173724,82135.15.sbml.csv,Vaginal Commensal
1270,1790.8011772549376,618.5187332951609,82135.15.sbml.csv,Vaginal Commensal
1271,760.7784819327595,-139.6153753979107,82135.15.sbml.csv,Vaginal Commensal
1272,180.73625193168772,912.2550769551165,82135.15.sbml.csv,Vaginal Commensal
1273,853.820959388806,896.6230648169919,82135.15.sbml.csv,Vaginal Commensal
1274,2223.15563102667,833.5574128444802,82135.15.sbml.csv,Vaginal Commensal
1275,658.8118006168828,148.99434514095637,82135.15.sbml.csv,Vaginal Commensal
1276,2757.7244764707984,1563.0697991291536,82135.15.sbml.csv,Vaginal Commensal
1277,2582.1597156140692,1369.047627732572,82135.15.sbml.csv,Vaginal Commensal
1278,1433.9695871184724,517.9777811511548,82135.15.sbml.csv,Vaginal Commensal
1279,2499.499593073786,1158.183148685538,82135.15.sbml.csv,Vaginal Commensal
1280,83.70691742327513,293.4770571178368,82135.15.sbml.csv,Vaginal Commensal
1281,1409.194063791242,1166.413042774808,82135.15.sbml.csv,Vaginal Commensal
1282,898.1851214417768,729.046166125542,82135.15.sbml.csv,Vaginal Commensal
1283,614.0380414399822,729.4740008029289,82135.15.sbml.csv,Vaginal Commensal
1284,2531.7938781317353,2104.8934662845504,82135.15.sbml.csv,Vaginal Commensal
1285,601.3214968611248,754.7862997528279,82135.15.sbml.csv,Vaginal Commensal
1286,1297.6194554639205,853.2344076888044,82135.15.sbml.csv,Vaginal Commensal
1287,797.1721840639783,696.9034677724462,82135.15.sbml.csv,Vaginal Commensal
1288,303.5628140536324,1403.369887997036,82135.15.sbml.csv,Vaginal Commensal
1289,637.6539363506432,-17.56805355885408,82135.15.sbml.csv,Vaginal Commensal
1290,1066.3874541004936,-757.5437161329584,82135.15.sbml.csv,Vaginal Commensal
1291,3065.9575114722406,813.0412313386508,82135.15.sbml.csv,Vaginal Commensal
1292,2039.5426403347337,1659.0176307677661,82135.15.sbml.csv,Vaginal Commensal
1293,447.92336550263883,771.3906325510875,82135.15.sbml.csv,Vaginal Commensal
1294,1550.9630156469625,187.84216518287988,82135.15.sbml.csv,Vaginal Commensal
1295,1248.1009224631098,903.4563096483549,82135.15.sbml.csv,Vaginal Commensal
1296,2607.627819956367,1103.3087858903957,82135.15.sbml.csv,Vaginal Commensal
1297,765.7488494044569,269.6116437493852,82135.15.sbml.csv,Vaginal Commensal
1298,1861.5363872879404,1221.0995399925991,82135.15.sbml.csv,Vaginal Commensal
1299,2086.0391342653566,1325.689075645401,82135.15.sbml.csv,Vaginal Commensal
1300,784.2429989351239,1435.369081951131,82135.15.sbml.csv,Vaginal Commensal
1301,2059.022668983169,1666.5996846171204,82135.15.sbml.csv,Vaginal Commensal
1302,1578.951331649141,1022.6307775802005,82135.15.sbml.csv,Vaginal Commensal
1303,1991.5040614828424,2093.451638925633,82135.15.sbml.csv,Vaginal Commensal
1304,1642.3516640634234,182.48853114566296,82135.15.sbml.csv,Vaginal Commensal
1305,2436.8920150715703,1168.6522407896452,82135.15.sbml.csv,Vaginal Commensal
1306,1605.2812409983087,722.3218539315978,82135.15.sbml.csv,Vaginal Commensal
1307,-144.94896183782637,209.71772143497893,82135.15.sbml.csv,Vaginal Commensal
1308,1201.7144957704816,1201.8259173735812,82135.15.sbml.csv,Vaginal Commensal
1309,658.925136676059,1448.7329581927847,82135.15.sbml.csv,Vaginal Commensal
1310,235.43249725487615,878.4321876818439,82135.15.sbml.csv,Vaginal Commensal
1311,1188.2028030826775,177.39467497401301,82135.15.sbml.csv,Vaginal Commensal
1312,1626.436397418664,549.2818827714033,82135.15.sbml.csv,Vaginal Commensal
1313,1980.9490244751034,1595.5651321769462,82135.15.sbml.csv,Vaginal Commensal
1314,1844.9027340878963,1117.7463375320424,82135.15.sbml.csv,Vaginal Commensal
1315,445.8353223733206,1744.1849693454237,82135.15.sbml.csv,Vaginal Commensal
1316,2046.9913841321384,1177.308106390714,82135.15.sbml.csv,Vaginal Commensal
1317,2916.0701032464162,1105.8013598133452,82135.15.sbml.csv,Vaginal Commensal
1318,2339.902972521242,838.5650417648163,82135.15.sbml.csv,Vaginal Commensal
1319,-243.89014420010432,964.8075777928927,82135.15.sbml.csv,Vaginal Commensal
1320,-1346.9225188768316,741.6251130044566,82135.15.sbml.csv,Vaginal Commensal
1321,1773.8773371750822,512.909771682495,82135.15.sbml.csv,Vaginal Commensal
1322,370.99232386224713,889.4948452620032,82135.15.sbml.csv,Vaginal Commensal
1323,1762.1578310077007,757.9409577490376,82135.15.sbml.csv,Vaginal Commensal
1324,2413.4606974105805,-47.6901334509923,82135.15.sbml.csv,Vaginal Commensal
1325,697.5153583096709,1173.0299302539015,82135.15.sbml.csv,Vaginal Commensal
1326,2452.358694479661,1597.520375270503,82135.15.sbml.csv,Vaginal Commensal
1327,2987.408111470345,828.5606018523055,82135.15.sbml.csv,Vaginal Commensal
1328,2983.551968678293,958.7233346870659,82135.15.sbml.csv,Vaginal Commensal
1329,-387.7726313225731,464.38711536359426,82135.15.sbml.csv,Vaginal Commensal
1330,1258.5776881963718,700.2321691180165,82135.15.sbml.csv,Vaginal Commensal
1331,1070.1378471953997,324.6432771274648,82135.15.sbml.csv,Vaginal Commensal
1332,1518.097844547883,1692.1789982556918,82135.15.sbml.csv,Vaginal Commensal
1333,1655.266804078163,1002.5868503807567,82135.15.sbml.csv,Vaginal Commensal
1334,2788.3748272195953,1122.5735538632089,82135.15.sbml.csv,Vaginal Commensal
1335,2427.5527001991836,983.4902110588554,82135.15.sbml.csv,Vaginal Commensal
1336,988.472221619478,915.0824152415544,82135.15.sbml.csv,Vaginal Commensal
1337,1881.7161221191561,616.6532992625706,82135.15.sbml.csv,Vaginal Commensal
1338,2224.3832278289137,752.4422686980939,82135.15.sbml.csv,Vaginal Commensal
1339,3031.8143907392673,1319.0431641099801,82135.15.sbml.csv,Vaginal Commensal
1340,3023.649596058195,778.9090768549232,82135.15.sbml.csv,Vaginal Commensal
1341,770.9403524739956,1638.3153359224032,82135.15.sbml.csv,Vaginal Commensal
1342,1124.0268480422087,535.9103150685639,82135.15.sbml.csv,Vaginal Commensal
1343,2440.9351115981676,1241.606810760214,82135.15.sbml.csv,Vaginal Commensal
1344,1394.3888954804436,1202.56745219007,82135.15.sbml.csv,Vaginal Commensal
1345,3290.303508064286,939.7719377493715,82135.15.sbml.csv,Vaginal Commensal
1346,930.0665782179659,-15.456480865245112,82135.15.sbml.csv,Vaginal Commensal
1347,1180.3113694530405,734.6102042717187,82135.15.sbml.csv,Vaginal Commensal
1348,162.88991377940945,1244.5305909682447,82135.15.sbml.csv,Vaginal Commensal
1349,-708.8490030749703,-446.11123606787373,82135.15.sbml.csv,Vaginal Commensal
1350,-14.017093874042818,277.8990427649598,82135.15.sbml.csv,Vaginal Commensal
1351,2024.484608449687,1099.2078897785548,82135.15.sbml.csv,Vaginal Commensal
1352,-896.0537440210875,312.10483987615436,82135.15.sbml.csv,Vaginal Commensal
1353,1880.8522347279018,-271.2945514998523,82135.15.sbml.csv,Vaginal Commensal
1354,1861.3571982414892,830.8549943688372,82135.15.sbml.csv,Vaginal Commensal
1355,925.6850808461695,381.96335707517414,82135.15.sbml.csv,Vaginal Commensal
1356,1792.0309566954763,823.4700195190816,82135.15.sbml.csv,Vaginal Commensal
1357,2269.391370003472,528.1980084413766,82135.15.sbml.csv,Vaginal Commensal
1358,2329.021726575054,802.3703896082458,82135.15.sbml.csv,Vaginal Commensal
1359,290.6522777009474,671.6991696360254,82135.15.sbml.csv,Vaginal Commensal
1360,-357.19313905491214,782.2094100648202,82135.15.sbml.csv,Vaginal Commensal
1361,2634.4616670790783,1928.4243991577177,82135.15.sbml.csv,Vaginal Commensal
1362,-201.3684402931999,124.94137504889086,82135.15.sbml.csv,Vaginal Commensal
1363,2247.1585836363797,-171.92400208160092,82135.15.sbml.csv,Vaginal Commensal
1364,2463.6206590718743,875.0984244682711,82135.15.sbml.csv,Vaginal Commensal
1365,1680.7726101399721,528.157077039229,82135.15.sbml.csv,Vaginal Commensal
1366,2648.8664014885658,1294.8193582407664,82135.15.sbml.csv,Vaginal Commensal
1367,1674.3989857975012,675.1675479446911,82135.15.sbml.csv,Vaginal Commensal
1368,1452.0002648581778,939.9405204919566,82135.15.sbml.csv,Vaginal Commensal
1369,1535.3122006330225,1251.051208958738,82135.15.sbml.csv,Vaginal Commensal
1370,1901.5947317550351,955.6470628640398,82135.15.sbml.csv,Vaginal Commensal
1371,-638.4785136280652,477.41454764055175,82135.15.sbml.csv,Vaginal Commensal
1372,40.59219773641179,360.1656257714333,82135.15.sbml.csv,Vaginal Commensal
1373,3126.163447361641,1123.7057456691173,82135.15.sbml.csv,Vaginal Commensal
1374,393.70455277534575,1649.0654097224904,82135.15.sbml.csv,Vaginal Commensal
1375,2178.1615981910136,-272.95197583920765,82135.15.sbml.csv,Vaginal Commensal
1376,-456.1466678251535,1181.0296529749592,82135.15.sbml.csv,Vaginal Commensal
1377,1966.5831304708295,1279.6277106842824,82135.15.sbml.csv,Vaginal Commensal
1378,748.9373468262148,802.3277265504915,82135.15.sbml.csv,Vaginal Commensal
1379,994.9282366101913,1091.868330907098,82135.15.sbml.csv,Vaginal Commensal
1380,2699.309682158347,927.7026260779718,82135.15.sbml.csv,Vaginal Commensal
1381,3032.455660737784,1767.2949647092967,82135.15.sbml.csv,Vaginal Commensal
1382,109.44275140475683,759.5698533114341,82135.15.sbml.csv,Vaginal Commensal
1383,2338.513881759446,1005.7225057947701,82135.15.sbml.csv,Vaginal Commensal
1384,650.5094261032892,-404.4632155563905,82135.15.sbml.csv,Vaginal Commensal
1385,174.7207326554684,704.7784551899123,82135.15.sbml.csv,Vaginal Commensal
1386,1945.8876019300412,1105.048159140994,82135.15.sbml.csv,Vaginal Commensal
1387,839.3478749344789,941.4936906823673,82135.15.sbml.csv,Vaginal Commensal
1388,2210.636621462294,1356.7644862792956,82135.15.sbml.csv,Vaginal Commensal
1389,485.50443962792116,576.3876110598245,82135.15.sbml.csv,Vaginal Commensal
1390,842.7199148763153,1073.0046669287622,82135.15.sbml.csv,Vaginal Commensal
1391,1995.8429662276747,1332.26727029124,82135.15.sbml.csv,Vaginal Commensal
1392,1358.4809036860968,288.50309706115894,82135.15.sbml.csv,Vaginal Commensal
1393,-579.7766933349383,1024.413157543305,82135.15.sbml.csv,Vaginal Commensal
1394,697.2913158763334,925.8976985834046,82135.15.sbml.csv,Vaginal Commensal
1395,751.0400224718693,671.7633034428648,82135.15.sbml.csv,Vaginal Commensal
1396,2110.123105846576,1391.887255963569,82135.15.sbml.csv,Vaginal Commensal
1397,2259.415065118267,1371.17550552965,82135.15.sbml.csv,Vaginal Commensal
1398,219.91735056707492,1040.88694663723,82135.15.sbml.csv,Vaginal Commensal
1399,34.89221526009247,1410.6132033211904,82135.15.sbml.csv,Vaginal Commensal
1400,739.7146643454395,79.14237742070681,82135.15.sbml.csv,Vaginal Commensal
1401,216.38872539079696,525.8195361566771,82135.15.sbml.csv,Vaginal Commensal
1402,2096.610065602752,1864.8005621364323,82135.15.sbml.csv,Vaginal Commensal
1403,-413.44730343616,1357.758758821729,82135.15.sbml.csv,Vaginal Commensal
1404,3208.9118857377343,1035.4992991701165,82135.15.sbml.csv,Vaginal Commensal
1405,989.955318707656,589.5929803676316,82135.15.sbml.csv,Vaginal Commensal
1406,2469.031083717368,950.585655702805,82135.15.sbml.csv,Vaginal Commensal
1407,2501.4494169697614,914.918884247473,82135.15.sbml.csv,Vaginal Commensal
1408,394.85586942543796,301.8992696860089,82135.15.sbml.csv,Vaginal Commensal
1409,2178.0987894867258,127.36705428713454,82135.15.sbml.csv,Vaginal Commensal
1410,2750.2511815561197,1555.0767454066583,82135.15.sbml.csv,Vaginal Commensal
1411,2560.7636593549114,970.4447841202659,82135.15.sbml.csv,Vaginal Commensal
1412,2067.3144494732524,1045.9349272403767,82135.15.sbml.csv,Vaginal Commensal
1413,2315.4748038704465,1062.7807745902792,82135.15.sbml.csv,Vaginal Commensal
1414,-1242.1286926956334,830.1414069602632,82135.15.sbml.csv,Vaginal Commensal
1415,2575.8656344718775,1085.8439345526642,82135.15.sbml.csv,Vaginal Commensal
1416,476.00658913052035,1655.2245657822928,82135.15.sbml.csv,Vaginal Commensal
1417,192.55409877334017,596.5316541677995,82135.15.sbml.csv,Vaginal Commensal
1418,1542.9765440005804,489.8345336670087,82135.15.sbml.csv,Vaginal Commensal
1419,426.7780530450614,1042.5664488813736,82135.15.sbml.csv,Vaginal Commensal
1420,-476.3117709780122,1014.9372293953697,82135.15.sbml.csv,Vaginal Commensal
1421,892.9068567968407,259.5145901334205,82135.15.sbml.csv,Vaginal Commensal
1422,1077.922008559005,1131.2825935764722,82135.15.sbml.csv,Vaginal Commensal
1423,622.8097324287365,534.0316911473366,82135.15.sbml.csv,Vaginal Commensal
1424,975.5893910035682,1128.0736827363976,82135.15.sbml.csv,Vaginal Commensal
1425,1683.1340606750264,600.8212927110699,82135.15.sbml.csv,Vaginal Commensal
1426,1991.6421380002816,722.2663538147627,82135.15.sbml.csv,Vaginal Commensal
1427,1493.8415454091005,606.9110754957003,82135.15.sbml.csv,Vaginal Commensal
1428,1127.97242495862,883.5893933106694,82135.15.sbml.csv,Vaginal Commensal
1429,1150.9379234229805,106.8192459173447,82135.15.sbml.csv,Vaginal Commensal
1430,848.8467013440724,163.78388493865478,82135.15.sbml.csv,Vaginal Commensal
1431,2946.3210152752904,1250.133720997708,82135.15.sbml.csv,Vaginal Commensal
1432,2476.057018680379,973.669819321399,82135.15.sbml.csv,Vaginal Commensal
1433,1079.4785278732902,514.193422596144,82135.15.sbml.csv,Vaginal Commensal
