Component 1,Component 2,Label,Species,Classification
982.8747971,647.6630309,1613.993.sbml.csv,Limosilactobacillus fermentum II,Lactobacillaceae
1379.83003,-234.0472952,1613.993.sbml.csv,Limosilactobacillus fermentum II,Lactobacillaceae
1267.948646,-1288.61944,1613.993.sbml.csv,Limosilactobacillus fermentum II,Lactobacillaceae
697.0104994,-414.8988796,1613.993.sbml.csv,Limosilactobacillus fermentum II,Lactobacillaceae
-13.19146766,-147.1385658,1613.993.sbml.csv,Limosilactobacillus fermentum II,Lactobacillaceae
133.1101052,-545.5122389,1613.993.sbml.csv,Limosilactobacillus fermentum II,Lactobacillaceae
1632.189271,-120.1113918,1613.993.sbml.csv,Limosilactobacillus fermentum II,Lactobacillaceae
-279.6747931,7.606185216,1613.993.sbml.csv,Limosilactobacillus fermentum II,Lactobacillaceae
1061.740667,-771.439202,1613.993.sbml.csv,Limosilactobacillus fermentum II,Lactobacillaceae
-1948.420351,-849.1189124,1613.993.sbml.csv,Limosilactobacillus fermentum II,Lactobacillaceae
1766.445182,-925.8863777,1613.993.sbml.csv,Limosilactobacillus fermentum II,Lactobacillaceae
909.1106007,1092.513972,1613.993.sbml.csv,Limosilactobacillus fermentum II,Lactobacillaceae
880.131107,-1081.515677,1613.993.sbml.csv,Limosilactobacillus fermentum II,Lactobacillaceae
699.7896263,-485.5594274,1613.993.sbml.csv,Limosilactobacillus fermentum II,Lactobacillaceae
536.4512073,-1388.962812,1613.993.sbml.csv,Limosilactobacillus fermentum II,Lactobacillaceae
583.0064886,1289.117574,1613.993.sbml.csv,Limosilactobacillus fermentum II,Lactobacillaceae
49.25594805,695.7567434,1613.993.sbml.csv,Limosilactobacillus fermentum II,Lactobacillaceae
-1092.48594,-1298.688876,1613.993.sbml.csv,Limosilactobacillus fermentum II,Lactobacillaceae
1051.538965,-995.5566201,1613.993.sbml.csv,Limosilactobacillus fermentum II,Lactobacillaceae
1039.214942,110.0780058,1613.993.sbml.csv,Limosilactobacillus fermentum II,Lactobacillaceae
375.4190638,-555.0677679,1613.993.sbml.csv,Limosilactobacillus fermentum II,Lactobacillaceae
982.2219115,-914.2007375,1613.993.sbml.csv,Limosilactobacillus fermentum II,Lactobacillaceae
797.1779683,-1476.241776,1613.993.sbml.csv,Limosilactobacillus fermentum II,Lactobacillaceae
1402.588241,-1052.30922,1613.993.sbml.csv,Limosilactobacillus fermentum II,Lactobacillaceae
1906.454222,66.64830757,1613.993.sbml.csv,Limosilactobacillus fermentum II,Lactobacillaceae
-54.84983039,647.3317046,1613.993.sbml.csv,Limosilactobacillus fermentum II,Lactobacillaceae
1300.19792,131.8004868,1613.993.sbml.csv,Limosilactobacillus fermentum II,Lactobacillaceae
-760.7296861,-164.7696378,1613.993.sbml.csv,Limosilactobacillus fermentum II,Lactobacillaceae
-127.6360144,712.5039225,1613.993.sbml.csv,Limosilactobacillus fermentum II,Lactobacillaceae
228.6273691,-368.8485936,1613.993.sbml.csv,Limosilactobacillus fermentum II,Lactobacillaceae
1009.585117,3.363731143,1613.993.sbml.csv,Limosilactobacillus fermentum II,Lactobacillaceae
-238.5490524,623.0025547,1613.993.sbml.csv,Limosilactobacillus fermentum II,Lactobacillaceae
1129.11617,-337.6497576,1613.993.sbml.csv,Limosilactobacillus fermentum II,Lactobacillaceae
663.0552296,-898.8068845,1613.993.sbml.csv,Limosilactobacillus fermentum II,Lactobacillaceae
-1476.211605,206.2214131,1613.993.sbml.csv,Limosilactobacillus fermentum II,Lactobacillaceae
-982.5122038,1.934139276,1613.993.sbml.csv,Limosilactobacillus fermentum II,Lactobacillaceae
1292.722457,-122.0382512,1613.993.sbml.csv,Limosilactobacillus fermentum II,Lactobacillaceae
301.0529553,-189.9589943,1613.993.sbml.csv,Limosilactobacillus fermentum II,Lactobacillaceae
565.8002551,-85.2862231,1613.993.sbml.csv,Limosilactobacillus fermentum II,Lactobacillaceae
1153.560018,-293.5101819,1613.993.sbml.csv,Limosilactobacillus fermentum II,Lactobacillaceae
1324.822843,541.9505221,1367477.3.sbml.csv,Bacillus infantis,Bacillaceae
1966.578036,1298.205357,1367477.3.sbml.csv,Bacillus infantis,Bacillaceae
847.8834865,406.5746507,1367477.3.sbml.csv,Bacillus infantis,Bacillaceae
891.0780991,140.856466,1367477.3.sbml.csv,Bacillus infantis,Bacillaceae
1850.72564,1433.680111,1367477.3.sbml.csv,Bacillus infantis,Bacillaceae
-28.91778794,1363.382301,1367477.3.sbml.csv,Bacillus infantis,Bacillaceae
237.6439925,-403.446521,1367477.3.sbml.csv,Bacillus infantis,Bacillaceae
999.6793356,1690.538304,1367477.3.sbml.csv,Bacillus infantis,Bacillaceae
99.87529042,257.2980546,1367477.3.sbml.csv,Bacillus infantis,Bacillaceae
-1164.556195,161.3916154,1367477.3.sbml.csv,Bacillus infantis,Bacillaceae
1648.119727,1941.943181,1367477.3.sbml.csv,Bacillus infantis,Bacillaceae
2080.590031,188.4859224,1367477.3.sbml.csv,Bacillus infantis,Bacillaceae
815.7862485,1677.270658,1367477.3.sbml.csv,Bacillus infantis,Bacillaceae
1504.178542,1653.289614,1367477.3.sbml.csv,Bacillus infantis,Bacillaceae
606.4799515,947.5760564,1367477.3.sbml.csv,Bacillus infantis,Bacillaceae
1146.171721,406.9215646,1367477.3.sbml.csv,Bacillus infantis,Bacillaceae
1454.641036,1107.861434,1367477.3.sbml.csv,Bacillus infantis,Bacillaceae
-117.0109769,685.9817171,1367477.3.sbml.csv,Bacillus infantis,Bacillaceae
920.0367648,180.8061448,1367477.3.sbml.csv,Bacillus infantis,Bacillaceae
2263.309357,748.6618407,1367477.3.sbml.csv,Bacillus infantis,Bacillaceae
748.4460574,320.4898308,1367477.3.sbml.csv,Bacillus infantis,Bacillaceae
710.9354587,-21.21906991,1367477.3.sbml.csv,Bacillus infantis,Bacillaceae
-889.1824664,224.7248884,1367477.3.sbml.csv,Bacillus infantis,Bacillaceae
1826.759677,441.251393,1367477.3.sbml.csv,Bacillus infantis,Bacillaceae
1102.402738,1288.961382,1367477.3.sbml.csv,Bacillus infantis,Bacillaceae
973.4553896,418.5581425,1367477.3.sbml.csv,Bacillus infantis,Bacillaceae
1128.203622,545.4711081,1367477.3.sbml.csv,Bacillus infantis,Bacillaceae
1247.198996,314.9943439,1367477.3.sbml.csv,Bacillus infantis,Bacillaceae
-1415.239745,890.7164094,1367477.3.sbml.csv,Bacillus infantis,Bacillaceae
1864.644644,610.8897818,1367477.3.sbml.csv,Bacillus infantis,Bacillaceae
-612.3991539,633.9407856,1367477.3.sbml.csv,Bacillus infantis,Bacillaceae
587.6966352,1805.459553,1367477.3.sbml.csv,Bacillus infantis,Bacillaceae
217.9442242,943.6263107,1367477.3.sbml.csv,Bacillus infantis,Bacillaceae
800.2652449,456.7032259,1367477.3.sbml.csv,Bacillus infantis,Bacillaceae
-1046.269022,968.8634188,1367477.3.sbml.csv,Bacillus infantis,Bacillaceae
1144.047292,475.5648059,1367477.3.sbml.csv,Bacillus infantis,Bacillaceae
306.8538,1376.530277,1367477.3.sbml.csv,Bacillus infantis,Bacillaceae
1982.559925,1005.622319,1367477.3.sbml.csv,Bacillus infantis,Bacillaceae
3205.703031,319.2571029,1367477.3.sbml.csv,Bacillus infantis,Bacillaceae
1223.874382,759.9393064,1367477.3.sbml.csv,Bacillus infantis,Bacillaceae
663.1195254,649.7113561,1367477.3.sbml.csv,Bacillus infantis,Bacillaceae
2319.531,360.8324117,1367477.3.sbml.csv,Bacillus infantis,Bacillaceae
-62.76019053,631.1760935,1367477.3.sbml.csv,Bacillus infantis,Bacillaceae
1986.256435,-75.73222209,1367477.3.sbml.csv,Bacillus infantis,Bacillaceae
-290.0832424,1181.127562,1367477.3.sbml.csv,Bacillus infantis,Bacillaceae
2773.411738,567.4024873,1367477.3.sbml.csv,Bacillus infantis,Bacillaceae
33.54027122,611.6664943,1367477.3.sbml.csv,Bacillus infantis,Bacillaceae
1500.30199,-135.1597357,1367477.3.sbml.csv,Bacillus infantis,Bacillaceae
1498.208765,545.6245501,1367477.3.sbml.csv,Bacillus infantis,Bacillaceae
2400.902962,-468.7530514,1367477.3.sbml.csv,Bacillus infantis,Bacillaceae
-3328.495966,942.6178452,565042.3.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
-2035.59842,1613.594398,565042.3.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
-1225.069139,2882.83421,565042.3.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
-2660.02809,2507.777259,565042.3.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
-2374.950689,2117.774886,565042.3.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
-1832.461863,2194.948739,565042.3.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
-1756.994911,871.2885892,565042.3.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
-3127.240885,1820.440598,565042.3.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
-1833.257419,1355.739319,565042.3.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
-1385.160606,2670.532031,565042.3.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
-2305.157764,2072.370998,565042.3.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
-2124.367578,2256.805163,565042.3.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
-1737.246915,289.7306681,565042.3.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
-1747.349565,1087.442427,565042.3.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
-2235.341355,2037.746988,565042.3.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
-2629.201718,1633.884025,565042.3.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
-2291.177768,2177.218063,565042.3.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
-2714.306684,976.2416863,565042.3.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
-2531.654819,2422.558216,565042.3.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
-1953.282824,2355.117829,565042.3.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
-1938.266518,1362.082029,565042.3.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
-1938.87369,1502.981761,565042.3.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
-2374.118775,2211.631465,565042.3.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
-2562.174828,1525.911074,565042.3.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
-1908.782068,983.185868,565042.3.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
-2527.166169,948.2259355,565042.3.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
-2557.835848,338.0527089,565042.3.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
-2493.490322,786.3152374,565042.3.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
-950.6120915,2742.053807,565042.3.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
-2752.78999,506.8064312,565042.3.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
-1811.916284,2282.91353,565042.3.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
-2729.643178,2313.179291,565042.3.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
-1821.717681,1341.01745,565042.3.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
-3106.824669,654.565185,565042.3.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
-2543.055358,707.0703932,565042.3.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
-1951.825591,989.0151792,565042.3.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
-1836.765378,673.1997128,565042.3.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
-1779.393923,656.7504411,565042.3.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
-3031.66213,1777.487793,565042.3.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
-543.9725104,2884.966115,565042.3.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
-1494.443313,1074.012834,565042.3.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
-1936.308377,2515.035868,565042.3.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
-3241.249776,-3.477032283,565042.3.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
-1880.706179,994.0718163,565042.3.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
-1995.29311,1715.81124,565042.3.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
-2194.272837,1288.194742,565042.3.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
-2170.416361,285.0319229,565042.3.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
-1298.974375,2154.111232,565042.3.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
-2410.084227,1032.170971,565042.3.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
-2625.560799,1950.509364,565042.3.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
-806.5880909,242.191053,219334.4.sbml.csv,Lactobacillus casei,Lactobacillaceae
2532.017326,-1486.545285,219334.4.sbml.csv,Lactobacillus casei,Lactobacillaceae
-1049.51887,-1553.49983,219334.4.sbml.csv,Lactobacillus casei,Lactobacillaceae
352.7475159,-295.0818671,219334.4.sbml.csv,Lactobacillus casei,Lactobacillaceae
1241.365495,-315.17714,219334.4.sbml.csv,Lactobacillus casei,Lactobacillaceae
1965.441498,-1566.574539,219334.4.sbml.csv,Lactobacillus casei,Lactobacillaceae
2292.527659,-100.9492706,219334.4.sbml.csv,Lactobacillus casei,Lactobacillaceae
-540.7933696,-410.261618,219334.4.sbml.csv,Lactobacillus casei,Lactobacillaceae
1851.294596,-1427.74038,219334.4.sbml.csv,Lactobacillus casei,Lactobacillaceae
2424.608531,-1171.350707,219334.4.sbml.csv,Lactobacillus casei,Lactobacillaceae
1001.873882,-1068.29796,219334.4.sbml.csv,Lactobacillus casei,Lactobacillaceae
2225.7151,-2024.338009,219334.4.sbml.csv,Lactobacillus casei,Lactobacillaceae
-273.5075494,316.302008,219334.4.sbml.csv,Lactobacillus casei,Lactobacillaceae
2309.188231,-708.2723417,219334.4.sbml.csv,Lactobacillus casei,Lactobacillaceae
622.6685121,-775.3770072,219334.4.sbml.csv,Lactobacillus casei,Lactobacillaceae
734.6072368,-1295.722908,219334.4.sbml.csv,Lactobacillus casei,Lactobacillaceae
950.2297974,149.4623509,219334.4.sbml.csv,Lactobacillus casei,Lactobacillaceae
1314.38705,-984.2671283,219334.4.sbml.csv,Lactobacillus casei,Lactobacillaceae
1614.91998,38.83474566,219334.4.sbml.csv,Lactobacillus casei,Lactobacillaceae
2377.777936,-999.2526171,219334.4.sbml.csv,Lactobacillus casei,Lactobacillaceae
428.3723968,-1626.665571,219334.4.sbml.csv,Lactobacillus casei,Lactobacillaceae
-1215.749982,-336.4809021,219334.4.sbml.csv,Lactobacillus casei,Lactobacillaceae
182.3386165,269.1870938,219334.4.sbml.csv,Lactobacillus casei,Lactobacillaceae
649.8248229,382.7373197,219334.4.sbml.csv,Lactobacillus casei,Lactobacillaceae
2790.718485,-1932.523072,219334.4.sbml.csv,Lactobacillus casei,Lactobacillaceae
2717.890729,-1504.927947,219334.4.sbml.csv,Lactobacillus casei,Lactobacillaceae
-1266.02697,47.00312796,219334.4.sbml.csv,Lactobacillus casei,Lactobacillaceae
1213.18538,-115.9062526,219334.4.sbml.csv,Lactobacillus casei,Lactobacillaceae
-1346.933346,400.923587,219334.4.sbml.csv,Lactobacillus casei,Lactobacillaceae
2442.312355,-1676.436898,219334.4.sbml.csv,Lactobacillus casei,Lactobacillaceae
2336.596403,-1373.108328,219334.4.sbml.csv,Lactobacillus casei,Lactobacillaceae
2462.906902,-543.0787097,219334.4.sbml.csv,Lactobacillus casei,Lactobacillaceae
1625.009467,-751.8006522,219334.4.sbml.csv,Lactobacillus casei,Lactobacillaceae
2773.436886,-2315.238766,219334.4.sbml.csv,Lactobacillus casei,Lactobacillaceae
526.603955,-867.8373857,219334.4.sbml.csv,Lactobacillus casei,Lactobacillaceae
-848.6384886,-847.4081599,219334.4.sbml.csv,Lactobacillus casei,Lactobacillaceae
1566.237162,-1183.745671,219334.4.sbml.csv,Lactobacillus casei,Lactobacillaceae
720.6080801,-921.7981783,219334.4.sbml.csv,Lactobacillus casei,Lactobacillaceae
2282.643075,-1458.717722,219334.4.sbml.csv,Lactobacillus casei,Lactobacillaceae
1760.251545,-1808.952205,219334.4.sbml.csv,Lactobacillus casei,Lactobacillaceae
1605.959756,-1974.215298,219334.4.sbml.csv,Lactobacillus casei,Lactobacillaceae
992.6964927,-823.6940801,219334.4.sbml.csv,Lactobacillus casei,Lactobacillaceae
1490.675001,-800.5423318,219334.4.sbml.csv,Lactobacillus casei,Lactobacillaceae
490.9127771,-712.7698724,219334.4.sbml.csv,Lactobacillus casei,Lactobacillaceae
395.0867941,-1073.031456,219334.4.sbml.csv,Lactobacillus casei,Lactobacillaceae
1081.846789,-145.6543686,219334.4.sbml.csv,Lactobacillus casei,Lactobacillaceae
788.2164742,-1277.040124,219334.4.sbml.csv,Lactobacillus casei,Lactobacillaceae
-329.6686443,-523.3087668,219334.4.sbml.csv,Lactobacillus casei,Lactobacillaceae
1217.969438,-1068.776799,219334.4.sbml.csv,Lactobacillus casei,Lactobacillaceae
228.6229642,-984.1178253,219334.4.sbml.csv,Lactobacillus casei,Lactobacillaceae
-1571.491312,-1558.725393,33959.508.sbml.csv,Lactobacillus johnsonii,Lactobacillaceae
-1974.694822,-1672.835968,33959.508.sbml.csv,Lactobacillus johnsonii,Lactobacillaceae
-3438.481429,-2882.03583,33959.508.sbml.csv,Lactobacillus johnsonii,Lactobacillaceae
-3232.955298,-1569.570887,33959.508.sbml.csv,Lactobacillus johnsonii,Lactobacillaceae
-2938.006168,-1195.698734,33959.508.sbml.csv,Lactobacillus johnsonii,Lactobacillaceae
-2684.982108,-1626.952985,33959.508.sbml.csv,Lactobacillus johnsonii,Lactobacillaceae
-2102.491341,-1130.160103,33959.508.sbml.csv,Lactobacillus johnsonii,Lactobacillaceae
-3219.056764,125.9759298,33959.508.sbml.csv,Lactobacillus johnsonii,Lactobacillaceae
-1665.556333,-1079.834414,33959.508.sbml.csv,Lactobacillus johnsonii,Lactobacillaceae
-2004.445915,-1640.515048,33959.508.sbml.csv,Lactobacillus johnsonii,Lactobacillaceae
-1056.064169,-1184.243762,33959.508.sbml.csv,Lactobacillus johnsonii,Lactobacillaceae
-2409.305695,-829.5947353,33959.508.sbml.csv,Lactobacillus johnsonii,Lactobacillaceae
-2409.39789,-676.9922005,33959.508.sbml.csv,Lactobacillus johnsonii,Lactobacillaceae
-2116.320253,-2409.476972,33959.508.sbml.csv,Lactobacillus johnsonii,Lactobacillaceae
-2888.86807,-1871.142767,33959.508.sbml.csv,Lactobacillus johnsonii,Lactobacillaceae
-2742.896468,-1533.818838,33959.508.sbml.csv,Lactobacillus johnsonii,Lactobacillaceae
-3064.15721,-1403.381972,33959.508.sbml.csv,Lactobacillus johnsonii,Lactobacillaceae
-1742.633133,-954.3854211,33959.508.sbml.csv,Lactobacillus johnsonii,Lactobacillaceae
-2795.189541,-654.2027962,33959.508.sbml.csv,Lactobacillus johnsonii,Lactobacillaceae
-2972.824878,-1538.437305,33959.508.sbml.csv,Lactobacillus johnsonii,Lactobacillaceae
-3167.961509,-689.9019025,33959.508.sbml.csv,Lactobacillus johnsonii,Lactobacillaceae
-639.5124829,-1419.004362,33959.508.sbml.csv,Lactobacillus johnsonii,Lactobacillaceae
-3614.705426,-2036.101858,33959.508.sbml.csv,Lactobacillus johnsonii,Lactobacillaceae
-1084.015418,-429.3325037,33959.508.sbml.csv,Lactobacillus johnsonii,Lactobacillaceae
-1715.03582,-241.1152026,33959.508.sbml.csv,Lactobacillus johnsonii,Lactobacillaceae
-2805.541544,-1517.168971,33959.508.sbml.csv,Lactobacillus johnsonii,Lactobacillaceae
-2358.141302,-1220.921535,33959.508.sbml.csv,Lactobacillus johnsonii,Lactobacillaceae
-2631.167588,-167.0458604,33959.508.sbml.csv,Lactobacillus johnsonii,Lactobacillaceae
-1521.077985,-943.1559415,33959.508.sbml.csv,Lactobacillus johnsonii,Lactobacillaceae
-2088.448296,-1452.789374,33959.508.sbml.csv,Lactobacillus johnsonii,Lactobacillaceae
-2814.639312,-1304.256242,33959.508.sbml.csv,Lactobacillus johnsonii,Lactobacillaceae
-3073.595074,-1651.402484,33959.508.sbml.csv,Lactobacillus johnsonii,Lactobacillaceae
-3078.700667,-2352.97486,33959.508.sbml.csv,Lactobacillus johnsonii,Lactobacillaceae
-3305.492965,-1203.52476,33959.508.sbml.csv,Lactobacillus johnsonii,Lactobacillaceae
-3152.921402,-2370.703222,33959.508.sbml.csv,Lactobacillus johnsonii,Lactobacillaceae
-2922.345388,-983.585157,33959.508.sbml.csv,Lactobacillus johnsonii,Lactobacillaceae
-3057.01321,-2141.921019,33959.508.sbml.csv,Lactobacillus johnsonii,Lactobacillaceae
-3320.961523,-1053.35935,33959.508.sbml.csv,Lactobacillus johnsonii,Lactobacillaceae
-997.2983436,-1088.055327,33959.508.sbml.csv,Lactobacillus johnsonii,Lactobacillaceae
-1504.056489,-392.5850747,33959.508.sbml.csv,Lactobacillus johnsonii,Lactobacillaceae
-1585.948263,-1120.094525,33959.508.sbml.csv,Lactobacillus johnsonii,Lactobacillaceae
-3998.729577,-1604.036865,33959.508.sbml.csv,Lactobacillus johnsonii,Lactobacillaceae
-2410.311938,-1317.013884,33959.508.sbml.csv,Lactobacillus johnsonii,Lactobacillaceae
-3117.958337,-2319.931786,33959.508.sbml.csv,Lactobacillus johnsonii,Lactobacillaceae
-2501.544906,-1616.857335,33959.508.sbml.csv,Lactobacillus johnsonii,Lactobacillaceae
-3257.753767,-2288.520101,33959.508.sbml.csv,Lactobacillus johnsonii,Lactobacillaceae
-2870.386116,-1666.512012,33959.508.sbml.csv,Lactobacillus johnsonii,Lactobacillaceae
-2986.427673,-1792.290715,33959.508.sbml.csv,Lactobacillus johnsonii,Lactobacillaceae
-1598.079074,-2086.881118,33959.508.sbml.csv,Lactobacillus johnsonii,Lactobacillaceae
-2749.140077,-580.2386905,33959.508.sbml.csv,Lactobacillus johnsonii,Lactobacillaceae
-896.6253845,-592.2255239,47770.632.sbml.csv,Lactobacillus crispatus,Lactobacillaceae
-438.0326307,1092.883786,47770.632.sbml.csv,Lactobacillus crispatus,Lactobacillaceae
-3849.824898,34.22422687,47770.632.sbml.csv,Lactobacillus crispatus,Lactobacillaceae
-3540.627211,-345.0892664,47770.632.sbml.csv,Lactobacillus crispatus,Lactobacillaceae
-3674.396049,-1563.007179,47770.632.sbml.csv,Lactobacillus crispatus,Lactobacillaceae
-1452.851974,374.0892101,47770.632.sbml.csv,Lactobacillus crispatus,Lactobacillaceae
-3935.998276,-1644.645252,47770.632.sbml.csv,Lactobacillus crispatus,Lactobacillaceae
-3258.092488,-881.861309,47770.632.sbml.csv,Lactobacillus crispatus,Lactobacillaceae
-2362.935458,-449.1730258,47770.632.sbml.csv,Lactobacillus crispatus,Lactobacillaceae
-1639.893802,248.6277714,47770.632.sbml.csv,Lactobacillus crispatus,Lactobacillaceae
-2395.517425,-1318.93913,47770.632.sbml.csv,Lactobacillus crispatus,Lactobacillaceae
-3600.49041,-1911.525837,47770.632.sbml.csv,Lactobacillus crispatus,Lactobacillaceae
-3928.960082,-1413.861054,47770.632.sbml.csv,Lactobacillus crispatus,Lactobacillaceae
-3037.240034,-118.2035638,47770.632.sbml.csv,Lactobacillus crispatus,Lactobacillaceae
-2760.809536,-1292.933356,47770.632.sbml.csv,Lactobacillus crispatus,Lactobacillaceae
-3306.006962,-739.4877303,47770.632.sbml.csv,Lactobacillus crispatus,Lactobacillaceae
-2680.799051,-40.44638221,47770.632.sbml.csv,Lactobacillus crispatus,Lactobacillaceae
-713.2698084,316.7107633,47770.632.sbml.csv,Lactobacillus crispatus,Lactobacillaceae
-3974.648192,-1451.611334,47770.632.sbml.csv,Lactobacillus crispatus,Lactobacillaceae
-2636.504567,-1347.67393,47770.632.sbml.csv,Lactobacillus crispatus,Lactobacillaceae
-3993.969555,-1621.041381,47770.632.sbml.csv,Lactobacillus crispatus,Lactobacillaceae
-3033.802774,269.396492,47770.632.sbml.csv,Lactobacillus crispatus,Lactobacillaceae
-3613.133443,-985.1128377,47770.632.sbml.csv,Lactobacillus crispatus,Lactobacillaceae
-2678.098271,-267.8233101,47770.632.sbml.csv,Lactobacillus crispatus,Lactobacillaceae
-2361.810744,-1124.70729,47770.632.sbml.csv,Lactobacillus crispatus,Lactobacillaceae
-2683.805999,-615.1471032,47770.632.sbml.csv,Lactobacillus crispatus,Lactobacillaceae
-1906.864887,-226.6397451,47770.632.sbml.csv,Lactobacillus crispatus,Lactobacillaceae
-3533.65213,-1618.751395,47770.632.sbml.csv,Lactobacillus crispatus,Lactobacillaceae
-3616.771098,-1567.187181,47770.632.sbml.csv,Lactobacillus crispatus,Lactobacillaceae
-3584.482566,-1411.608482,47770.632.sbml.csv,Lactobacillus crispatus,Lactobacillaceae
-2906.226276,-1073.139454,47770.632.sbml.csv,Lactobacillus crispatus,Lactobacillaceae
-2483.332864,527.6299186,47770.632.sbml.csv,Lactobacillus crispatus,Lactobacillaceae
-807.5224434,-616.0781798,47770.632.sbml.csv,Lactobacillus crispatus,Lactobacillaceae
-2342.46651,-920.5741419,47770.632.sbml.csv,Lactobacillus crispatus,Lactobacillaceae
-2574.49975,499.8751337,47770.632.sbml.csv,Lactobacillus crispatus,Lactobacillaceae
-3741.384285,-905.776236,47770.632.sbml.csv,Lactobacillus crispatus,Lactobacillaceae
-3193.100879,-536.5024956,47770.632.sbml.csv,Lactobacillus crispatus,Lactobacillaceae
-3587.163696,-1986.285271,47770.632.sbml.csv,Lactobacillus crispatus,Lactobacillaceae
-3456.09576,-1654.562119,47770.632.sbml.csv,Lactobacillus crispatus,Lactobacillaceae
-3865.862871,-854.7183024,47770.632.sbml.csv,Lactobacillus crispatus,Lactobacillaceae
-1453.911319,164.2783339,47770.632.sbml.csv,Lactobacillus crispatus,Lactobacillaceae
-3502.964909,-1124.157936,47770.632.sbml.csv,Lactobacillus crispatus,Lactobacillaceae
-1601.288464,144.198338,47770.632.sbml.csv,Lactobacillus crispatus,Lactobacillaceae
-2292.068103,-719.1840898,47770.632.sbml.csv,Lactobacillus crispatus,Lactobacillaceae
-1640.450405,-540.0674848,47770.632.sbml.csv,Lactobacillus crispatus,Lactobacillaceae
-2109.120446,-838.3938809,47770.632.sbml.csv,Lactobacillus crispatus,Lactobacillaceae
-3477.634401,-1026.537209,47770.632.sbml.csv,Lactobacillus crispatus,Lactobacillaceae
-3434.50094,-1999.227559,47770.632.sbml.csv,Lactobacillus crispatus,Lactobacillaceae
-3597.257232,-1441.566126,47770.632.sbml.csv,Lactobacillus crispatus,Lactobacillaceae
-3374.816898,-151.5527554,47770.632.sbml.csv,Lactobacillus crispatus,Lactobacillaceae
-1046.129506,606.9514703,1308.1128.sbml.csv,Streptococcus thermophilus,Streptococcaceae
112.1120651,51.11773425,1308.1128.sbml.csv,Streptococcus thermophilus,Streptococcaceae
-32.50998332,-1075.436115,1308.1128.sbml.csv,Streptococcus thermophilus,Streptococcaceae
409.3375736,-833.7787769,1308.1128.sbml.csv,Streptococcus thermophilus,Streptococcaceae
-566.8079166,582.4527191,1308.1128.sbml.csv,Streptococcus thermophilus,Streptococcaceae
-1527.818513,2067.521386,1308.1128.sbml.csv,Streptococcus thermophilus,Streptococcaceae
-916.2072096,401.74607,1308.1128.sbml.csv,Streptococcus thermophilus,Streptococcaceae
-709.3350719,-1052.554055,1308.1128.sbml.csv,Streptococcus thermophilus,Streptococcaceae
